bmi_percentile,physical_activity_days_code,computer_use_code,sleep_code,sex_code,age_code,survey_weight,physical_activity_days,computer_use_hours,sleep_hours,female,sex_label,age_years_approx
64.26150224,4.0,4.0,4.0,2.0,5.0,0.2819,3.0,2.0,7.0,1.0,Female,16.0
95.75831461,4.0,2.0,4.0,2.0,5.0,0.2819,3.0,0.5,7.0,1.0,Female,16.0
49.31286868,7.0,5.0,3.0,2.0,5.0,0.2819,6.0,3.0,6.0,1.0,Female,16.0
80.48537598,8.0,2.0,2.0,2.0,6.0,0.2819,7.0,0.5,5.0,1.0,Female,17.0
98.44322633,4.0,4.0,1.0,2.0,6.0,0.2819,3.0,2.0,4.0,1.0,Female,17.0
98.20741258,6.0,4.0,5.0,2.0,5.0,0.2819,5.0,2.0,8.0,1.0,Female,16.0
97.37935273,2.0,6.0,4.0,1.0,5.0,0.3843,1.0,4.0,7.0,0.0,Male,16.0
82.52624851,4.0,3.0,5.0,1.0,5.0,0.3843,3.0,1.0,8.0,0.0,Male,16.0
98.04338304,1.0,2.0,6.0,2.0,3.0,0.1815,0.0,0.5,9.0,1.0,Female,14.0
72.15157479,8.0,6.0,6.0,2.0,3.0,0.1815,7.0,4.0,9.0,1.0,Female,14.0
78.34535674,5.0,2.0,7.0,2.0,3.0,0.1815,4.0,0.5,10.0,1.0,Female,14.0
62.89553884,6.0,2.0,2.0,2.0,3.0,0.1815,5.0,0.5,5.0,1.0,Female,14.0
51.96787195,5.0,3.0,1.0,1.0,4.0,0.1815,4.0,1.0,4.0,0.0,Male,15.0
79.08474787,5.0,2.0,7.0,1.0,3.0,0.1815,4.0,0.5,10.0,0.0,Male,14.0
98.89868045,3.0,7.0,5.0,1.0,3.0,0.1815,2.0,5.0,8.0,0.0,Male,14.0
97.46205604,2.0,4.0,5.0,1.0,4.0,0.1815,1.0,2.0,8.0,0.0,Male,15.0
17.61177125,2.0,3.0,5.0,1.0,3.0,0.1815,1.0,1.0,8.0,0.0,Male,14.0
98.1460872,4.0,5.0,1.0,1.0,3.0,0.1815,3.0,3.0,4.0,0.0,Male,14.0
97.94473227,3.0,4.0,3.0,1.0,3.0,0.1815,2.0,2.0,6.0,0.0,Male,14.0
95.23628309,2.0,7.0,4.0,1.0,4.0,0.1815,1.0,5.0,7.0,0.0,Male,15.0
69.86952348,4.0,1.0,3.0,2.0,5.0,0.1815,3.0,0.0,6.0,1.0,Female,16.0
82.18267485,6.0,1.0,5.0,2.0,4.0,0.3231,5.0,0.0,8.0,1.0,Female,15.0
41.16151426,7.0,6.0,4.0,2.0,4.0,0.3231,6.0,4.0,7.0,1.0,Female,15.0
84.69244832,4.0,1.0,6.0,2.0,4.0,0.3231,3.0,0.0,9.0,1.0,Female,15.0
0.127623738,1.0,7.0,5.0,2.0,4.0,0.3231,0.0,5.0,8.0,1.0,Female,15.0
15.04494477,5.0,3.0,5.0,1.0,4.0,0.2154,4.0,1.0,8.0,0.0,Male,15.0
94.54022686,2.0,3.0,5.0,1.0,4.0,0.2154,1.0,1.0,8.0,0.0,Male,15.0
66.08825915,2.0,5.0,5.0,1.0,5.0,0.2154,1.0,3.0,8.0,0.0,Male,16.0
84.68486522,6.0,1.0,5.0,1.0,4.0,0.2154,5.0,0.0,8.0,0.0,Male,15.0
25.72210511,1.0,7.0,1.0,1.0,7.0,0.3843,0.0,5.0,4.0,0.0,Male,18.0
68.36945909,8.0,1.0,3.0,1.0,5.0,0.2154,7.0,0.0,6.0,0.0,Male,16.0
60.52327398,3.0,1.0,2.0,1.0,6.0,0.4377,2.0,0.0,5.0,0.0,Male,17.0
21.67031209,1.0,3.0,3.0,2.0,6.0,0.3892,0.0,1.0,6.0,1.0,Female,17.0
57.28656414,3.0,1.0,1.0,1.0,4.0,0.5167,2.0,0.0,4.0,0.0,Male,15.0
39.83290293,3.0,2.0,5.0,2.0,3.0,0.4234,2.0,0.5,8.0,1.0,Female,14.0
41.29710255,1.0,3.0,5.0,2.0,4.0,0.128,0.0,1.0,8.0,1.0,Female,15.0
94.85089769,1.0,1.0,2.0,2.0,4.0,0.3721,0.0,0.0,5.0,1.0,Female,15.0
74.84675066,3.0,5.0,3.0,2.0,5.0,0.4234,2.0,3.0,6.0,1.0,Female,16.0
97.23364986,3.0,7.0,4.0,2.0,4.0,0.3596,2.0,5.0,7.0,1.0,Female,15.0
65.10834035,8.0,7.0,1.0,2.0,4.0,0.4234,7.0,5.0,4.0,1.0,Female,15.0
93.4942442,8.0,6.0,4.0,2.0,3.0,0.3721,7.0,4.0,7.0,1.0,Female,14.0
95.76721077,4.0,2.0,5.0,2.0,4.0,0.3721,3.0,0.5,8.0,1.0,Female,15.0
99.61995365,2.0,3.0,5.0,1.0,4.0,0.6519,1.0,1.0,8.0,0.0,Male,15.0
10.55214112,1.0,3.0,4.0,2.0,4.0,0.4234,0.0,1.0,7.0,1.0,Female,15.0
55.13320687,2.0,2.0,5.0,2.0,3.0,0.3721,1.0,0.5,8.0,1.0,Female,14.0
39.03729713,8.0,1.0,4.0,2.0,4.0,0.4234,7.0,0.0,7.0,1.0,Female,15.0
75.08579851,1.0,5.0,1.0,2.0,3.0,0.3721,0.0,3.0,4.0,1.0,Female,14.0
67.85584641,1.0,2.0,2.0,1.0,3.0,0.6675,0.0,0.5,5.0,0.0,Male,14.0
56.12271161,1.0,1.0,5.0,1.0,4.0,0.7058,0.0,0.0,8.0,0.0,Male,15.0
72.77371208,3.0,2.0,5.0,1.0,3.0,0.7058,2.0,0.5,8.0,0.0,Male,14.0
75.42161697,5.0,1.0,3.0,1.0,4.0,0.7058,4.0,0.0,6.0,0.0,Male,15.0
71.40661886,2.0,2.0,5.0,1.0,4.0,0.6675,1.0,0.5,8.0,0.0,Male,15.0
80.55410129,4.0,3.0,5.0,2.0,4.0,0.4089,3.0,1.0,8.0,1.0,Female,15.0
78.9594291,6.0,5.0,3.0,2.0,4.0,0.4234,5.0,3.0,6.0,1.0,Female,15.0
30.14155853,1.0,5.0,4.0,2.0,4.0,0.4234,0.0,3.0,7.0,1.0,Female,15.0
8.572778087,6.0,4.0,7.0,2.0,4.0,0.3721,5.0,2.0,10.0,1.0,Female,15.0
52.16728949,8.0,4.0,5.0,2.0,4.0,0.4234,7.0,2.0,8.0,1.0,Female,15.0
60.66321529,8.0,2.0,4.0,2.0,5.0,0.5152,7.0,0.5,7.0,1.0,Female,16.0
55.18146429,8.0,1.0,5.0,2.0,4.0,0.4193,7.0,0.0,8.0,1.0,Female,15.0
63.00335407,2.0,4.0,4.0,2.0,5.0,0.5152,1.0,2.0,7.0,1.0,Female,16.0
28.86485531,3.0,2.0,6.0,2.0,4.0,0.4193,2.0,0.5,9.0,1.0,Female,15.0
10.18249348,7.0,3.0,5.0,2.0,5.0,0.5152,6.0,1.0,8.0,1.0,Female,16.0
15.52368583,2.0,6.0,4.0,2.0,5.0,0.4904,1.0,4.0,7.0,1.0,Female,16.0
51.77995186,2.0,2.0,5.0,2.0,5.0,0.4193,1.0,0.5,8.0,1.0,Female,16.0
41.73731334,3.0,1.0,4.0,2.0,4.0,0.5152,2.0,0.0,7.0,1.0,Female,15.0
2.25e-06,8.0,4.0,5.0,2.0,5.0,0.5152,7.0,2.0,8.0,1.0,Female,16.0
73.34615457,1.0,7.0,2.0,1.0,6.0,0.5278,0.0,5.0,5.0,0.0,Male,17.0
89.96770983,8.0,6.0,3.0,2.0,5.0,0.5152,7.0,4.0,6.0,1.0,Female,16.0
1.581399578,1.0,7.0,1.0,1.0,5.0,0.5649,0.0,5.0,4.0,0.0,Male,16.0
27.29502022,4.0,2.0,1.0,1.0,5.0,0.4568,3.0,0.5,4.0,0.0,Male,16.0
28.54864874,8.0,1.0,5.0,1.0,4.0,0.5649,7.0,0.0,8.0,0.0,Male,15.0
42.9070731,4.0,5.0,3.0,1.0,5.0,0.4568,3.0,3.0,6.0,0.0,Male,16.0
28.36149003,4.0,2.0,5.0,1.0,5.0,0.5021,3.0,0.5,8.0,0.0,Male,16.0
76.12920997,7.0,3.0,4.0,1.0,4.0,0.5021,6.0,1.0,7.0,0.0,Male,15.0
87.16521278,3.0,2.0,4.0,2.0,5.0,0.4193,2.0,0.5,7.0,1.0,Female,16.0
71.24517665,1.0,5.0,4.0,1.0,5.0,0.4484,0.0,3.0,7.0,0.0,Male,16.0
50.642691,1.0,1.0,3.0,1.0,5.0,0.4484,0.0,0.0,6.0,0.0,Male,16.0
90.7689509,3.0,1.0,2.0,1.0,7.0,0.4484,2.0,0.0,5.0,0.0,Male,18.0
97.31596569,8.0,4.0,5.0,2.0,5.0,0.3514,7.0,2.0,8.0,1.0,Female,16.0
2.702715023,1.0,2.0,5.0,2.0,6.0,0.3514,0.0,0.5,8.0,1.0,Female,17.0
93.16003384,3.0,1.0,5.0,2.0,6.0,0.3514,2.0,0.0,8.0,1.0,Female,17.0
2.313488775,7.0,3.0,3.0,2.0,7.0,0.4663,6.0,1.0,6.0,1.0,Female,18.0
99.17328495,1.0,4.0,5.0,2.0,5.0,0.3514,0.0,2.0,8.0,1.0,Female,16.0
63.47778733,2.0,2.0,2.0,2.0,6.0,0.4211,1.0,0.5,5.0,1.0,Female,17.0
13.08187583,2.0,6.0,5.0,2.0,6.0,0.3514,1.0,4.0,8.0,1.0,Female,17.0
45.28645414,1.0,4.0,5.0,2.0,6.0,0.4211,0.0,2.0,8.0,1.0,Female,17.0
98.91230885,4.0,1.0,4.0,2.0,6.0,0.3514,3.0,0.0,7.0,1.0,Female,17.0
95.11584958,1.0,3.0,3.0,2.0,6.0,0.3514,0.0,1.0,6.0,1.0,Female,17.0
96.02199137,1.0,4.0,2.0,2.0,5.0,0.3514,0.0,2.0,5.0,1.0,Female,16.0
67.24002801,1.0,1.0,5.0,1.0,7.0,0.3924,0.0,0.0,8.0,0.0,Male,18.0
29.11078354,3.0,1.0,1.0,1.0,1.0,0.1418,2.0,0.0,4.0,0.0,Male,12.0
91.15175113,1.0,2.0,2.0,1.0,7.0,0.4249,0.0,0.5,5.0,0.0,Male,18.0
7.402370058,1.0,2.0,5.0,1.0,6.0,0.9031,0.0,0.5,8.0,0.0,Male,17.0
2.909291727,2.0,5.0,4.0,1.0,7.0,0.4766,1.0,3.0,7.0,0.0,Male,18.0
35.53356949,2.0,5.0,3.0,1.0,6.0,0.4484,1.0,3.0,6.0,0.0,Male,17.0
30.97488641,4.0,2.0,2.0,1.0,4.0,0.5021,3.0,0.5,5.0,0.0,Male,15.0
50.14851643,8.0,3.0,5.0,2.0,7.0,0.4663,7.0,1.0,8.0,1.0,Female,18.0
27.25450767,8.0,3.0,5.0,2.0,6.0,0.4211,7.0,1.0,8.0,1.0,Female,17.0
35.87780684,6.0,2.0,5.0,2.0,6.0,0.365,5.0,0.5,8.0,1.0,Female,17.0
84.57523065,1.0,2.0,4.0,2.0,7.0,0.365,0.0,0.5,7.0,1.0,Female,18.0
96.60449181,2.0,3.0,2.0,1.0,5.0,0.4484,1.0,1.0,5.0,0.0,Male,16.0
0.012937873,3.0,5.0,4.0,2.0,7.0,0.4663,2.0,3.0,7.0,1.0,Female,18.0
64.9623322,3.0,5.0,5.0,2.0,6.0,0.365,2.0,3.0,8.0,1.0,Female,17.0
57.23154694,8.0,1.0,4.0,2.0,7.0,0.4663,7.0,0.0,7.0,1.0,Female,18.0
84.60323997,8.0,1.0,5.0,2.0,6.0,0.4211,7.0,0.0,8.0,1.0,Female,17.0
63.24664717,5.0,5.0,3.0,2.0,7.0,0.4663,4.0,3.0,6.0,1.0,Female,18.0
39.39239835,8.0,2.0,5.0,1.0,7.0,0.4766,7.0,0.5,8.0,0.0,Male,18.0
98.40769524,1.0,7.0,7.0,2.0,6.0,0.4211,0.0,5.0,10.0,1.0,Female,17.0
90.445849,3.0,5.0,4.0,2.0,6.0,0.365,2.0,3.0,7.0,1.0,Female,17.0
35.70830555,8.0,7.0,3.0,2.0,7.0,0.4663,7.0,5.0,6.0,1.0,Female,18.0
29.93458107,7.0,2.0,5.0,1.0,6.0,0.4484,6.0,0.5,8.0,0.0,Male,17.0
3.624612031,1.0,3.0,2.0,1.0,5.0,0.5278,0.0,1.0,5.0,0.0,Male,16.0
57.16624079,1.0,1.0,5.0,1.0,6.0,0.4766,0.0,0.0,8.0,0.0,Male,17.0
0.099974269,1.0,1.0,5.0,1.0,7.0,1.3285,0.0,0.0,8.0,0.0,Male,18.0
13.16010488,2.0,1.0,5.0,1.0,6.0,1.3285,1.0,0.0,8.0,0.0,Male,17.0
17.74504799,4.0,1.0,5.0,1.0,5.0,1.3285,3.0,0.0,8.0,0.0,Male,16.0
78.66079606,1.0,3.0,2.0,1.0,6.0,1.3285,0.0,1.0,5.0,0.0,Male,17.0
99.00676486,1.0,4.0,3.0,1.0,6.0,1.3285,0.0,2.0,6.0,0.0,Male,17.0
65.01459821,3.0,3.0,5.0,1.0,5.0,1.3285,2.0,1.0,8.0,0.0,Male,16.0
11.7578857,2.0,1.0,4.0,2.0,5.0,1.716,1.0,0.0,7.0,1.0,Female,16.0
31.95457566,4.0,6.0,4.0,2.0,6.0,1.5744,3.0,4.0,7.0,1.0,Female,17.0
84.68839156,4.0,2.0,3.0,2.0,7.0,1.5744,3.0,0.5,6.0,1.0,Female,18.0
6.550834406,1.0,4.0,4.0,2.0,6.0,1.5744,0.0,2.0,7.0,1.0,Female,17.0
83.86652792,4.0,3.0,4.0,2.0,6.0,1.5744,3.0,1.0,7.0,1.0,Female,17.0
11.9858923,8.0,3.0,4.0,2.0,5.0,1.716,7.0,1.0,7.0,1.0,Female,16.0
80.72244171,6.0,2.0,4.0,2.0,7.0,0.5926,5.0,0.5,7.0,1.0,Female,18.0
74.0489888,2.0,2.0,3.0,2.0,7.0,0.5926,1.0,0.5,6.0,1.0,Female,18.0
13.71140227,8.0,3.0,3.0,2.0,6.0,0.5926,7.0,1.0,6.0,1.0,Female,17.0
69.13085778,8.0,4.0,5.0,2.0,7.0,0.5926,7.0,2.0,8.0,1.0,Female,18.0
62.69018255,1.0,3.0,1.0,2.0,7.0,0.7568,0.0,1.0,4.0,1.0,Female,18.0
59.36187206,1.0,3.0,3.0,2.0,7.0,0.1497,0.0,1.0,6.0,1.0,Female,18.0
62.69018255,6.0,3.0,4.0,2.0,7.0,0.5926,5.0,1.0,7.0,1.0,Female,18.0
42.73610117,8.0,2.0,2.0,2.0,7.0,0.5926,7.0,0.5,5.0,1.0,Female,18.0
63.45918088,6.0,3.0,1.0,2.0,7.0,0.5926,5.0,1.0,4.0,1.0,Female,18.0
97.91131841,1.0,2.0,4.0,2.0,6.0,0.7568,0.0,0.5,7.0,1.0,Female,17.0
89.43535191,8.0,3.0,3.0,2.0,7.0,0.7568,7.0,1.0,6.0,1.0,Female,18.0
55.96980611,1.0,5.0,6.0,2.0,6.0,0.7568,0.0,3.0,9.0,1.0,Female,17.0
88.10799552,6.0,4.0,3.0,1.0,5.0,1.1946,5.0,2.0,6.0,0.0,Male,16.0
86.2705902,8.0,1.0,5.0,1.0,7.0,1.138,7.0,0.0,8.0,0.0,Male,18.0
71.891691,2.0,1.0,1.0,1.0,7.0,1.4511,1.0,0.0,4.0,0.0,Male,18.0
16.34633408,8.0,1.0,1.0,1.0,6.0,1.4511,7.0,0.0,4.0,0.0,Male,17.0
20.41671842,4.0,4.0,2.0,1.0,4.0,2.8591,3.0,2.0,5.0,0.0,Male,15.0
87.16138715,1.0,1.0,5.0,1.0,4.0,2.6846,0.0,0.0,8.0,0.0,Male,15.0
91.62141608,8.0,4.0,2.0,1.0,6.0,2.6846,7.0,2.0,5.0,0.0,Male,17.0
40.79455963,8.0,1.0,5.0,1.0,5.0,0.8076,7.0,0.0,8.0,0.0,Male,16.0
22.66659312,2.0,5.0,3.0,1.0,3.0,0.9147,1.0,3.0,6.0,0.0,Male,14.0
47.57875662,7.0,2.0,4.0,1.0,4.0,0.9904,6.0,0.5,7.0,0.0,Male,15.0
93.57446282,1.0,5.0,4.0,1.0,3.0,0.9147,0.0,3.0,7.0,0.0,Male,14.0
59.47446449,8.0,2.0,6.0,1.0,3.0,0.9904,7.0,0.5,9.0,0.0,Male,14.0
60.06952126,1.0,4.0,4.0,1.0,4.0,0.9904,0.0,2.0,7.0,0.0,Male,15.0
26.20415662,1.0,1.0,4.0,1.0,4.0,0.9147,0.0,0.0,7.0,0.0,Male,15.0
97.21755336,4.0,2.0,5.0,1.0,3.0,0.9904,3.0,0.5,8.0,0.0,Male,14.0
3.768482946,3.0,2.0,6.0,1.0,3.0,0.9904,2.0,0.5,9.0,0.0,Male,14.0
82.23608164,6.0,3.0,5.0,1.0,4.0,0.9147,5.0,1.0,8.0,0.0,Male,15.0
95.36539337,2.0,3.0,4.0,1.0,3.0,0.9147,1.0,1.0,7.0,0.0,Male,14.0
92.91381168,1.0,5.0,4.0,1.0,3.0,0.9904,0.0,3.0,7.0,0.0,Male,14.0
89.56517468,5.0,2.0,5.0,1.0,4.0,0.9904,4.0,0.5,8.0,0.0,Male,15.0
51.28932037,6.0,1.0,4.0,1.0,5.0,0.9147,5.0,0.0,7.0,0.0,Male,16.0
52.55947074,2.0,5.0,5.0,1.0,4.0,0.9147,1.0,3.0,8.0,0.0,Male,15.0
40.8934694,1.0,3.0,2.0,2.0,3.0,1.9172,0.0,1.0,5.0,1.0,Female,14.0
99.34120298,8.0,1.0,5.0,2.0,4.0,1.8517,7.0,0.0,8.0,1.0,Female,15.0
97.23548996,1.0,4.0,4.0,2.0,4.0,1.9172,0.0,2.0,7.0,1.0,Female,15.0
63.8076547,8.0,5.0,5.0,2.0,3.0,1.8517,7.0,3.0,8.0,1.0,Female,14.0
63.80400179,6.0,6.0,5.0,2.0,4.0,1.9172,5.0,4.0,8.0,1.0,Female,15.0
41.79514038,5.0,4.0,3.0,2.0,4.0,1.9172,4.0,2.0,6.0,1.0,Female,15.0
69.13113635,5.0,7.0,5.0,2.0,4.0,1.8517,4.0,5.0,8.0,1.0,Female,15.0
84.84665926,7.0,5.0,5.0,2.0,5.0,2.9637,6.0,3.0,8.0,1.0,Female,16.0
93.25956317,8.0,4.0,5.0,2.0,3.0,1.9172,7.0,2.0,8.0,1.0,Female,14.0
73.87758954,8.0,1.0,5.0,2.0,4.0,0.3557,7.0,0.0,8.0,1.0,Female,15.0
19.12650374,8.0,2.0,3.0,1.0,6.0,0.1909,7.0,0.5,6.0,0.0,Male,17.0
89.82347469,8.0,3.0,5.0,2.0,6.0,0.2388,7.0,1.0,8.0,1.0,Female,17.0
97.6817734,5.0,7.0,4.0,2.0,7.0,0.2388,4.0,5.0,7.0,1.0,Female,18.0
66.84791246,5.0,1.0,4.0,2.0,6.0,0.2388,4.0,0.0,7.0,1.0,Female,17.0
99.5327482,7.0,6.0,3.0,2.0,7.0,0.2388,6.0,4.0,6.0,1.0,Female,18.0
42.58443965,5.0,4.0,5.0,2.0,6.0,0.2388,4.0,2.0,8.0,1.0,Female,17.0
87.79133475,8.0,1.0,3.0,2.0,6.0,0.2388,7.0,0.0,6.0,1.0,Female,17.0
62.05752496,8.0,1.0,5.0,2.0,7.0,0.2388,7.0,0.0,8.0,1.0,Female,18.0
23.56629787,4.0,1.0,4.0,2.0,7.0,0.2388,3.0,0.0,7.0,1.0,Female,18.0
66.67372723,3.0,2.0,1.0,2.0,6.0,0.2388,2.0,0.5,4.0,1.0,Female,17.0
54.17779991,1.0,1.0,5.0,2.0,7.0,0.2388,0.0,0.0,8.0,1.0,Female,18.0
1.398242214,8.0,5.0,4.0,2.0,7.0,0.2388,7.0,3.0,7.0,1.0,Female,18.0
49.07165942,1.0,1.0,5.0,1.0,7.0,0.1909,0.0,0.0,8.0,0.0,Male,18.0
83.50451958,1.0,1.0,3.0,1.0,7.0,0.1909,0.0,0.0,6.0,0.0,Male,18.0
4.861742324,1.0,6.0,3.0,1.0,6.0,0.3066,0.0,4.0,6.0,0.0,Male,17.0
5.750020485,6.0,2.0,3.0,1.0,6.0,0.2435,5.0,0.5,6.0,0.0,Male,17.0
77.20364961,6.0,2.0,4.0,1.0,6.0,0.3066,5.0,0.5,7.0,0.0,Male,17.0
94.68291579,1.0,3.0,3.0,1.0,6.0,0.1909,0.0,1.0,6.0,0.0,Male,17.0
91.34293389,1.0,1.0,2.0,1.0,7.0,0.1909,0.0,0.0,5.0,0.0,Male,18.0
74.41879277,1.0,1.0,4.0,1.0,7.0,0.1909,0.0,0.0,7.0,0.0,Male,18.0
95.68925253,8.0,7.0,1.0,1.0,7.0,0.076,7.0,5.0,4.0,0.0,Male,18.0
37.18895874,1.0,1.0,4.0,1.0,6.0,0.1909,0.0,0.0,7.0,0.0,Male,17.0
93.13918876,1.0,4.0,4.0,1.0,6.0,0.1909,0.0,2.0,7.0,0.0,Male,17.0
38.60495566,1.0,1.0,2.0,1.0,6.0,0.2435,0.0,0.0,5.0,0.0,Male,17.0
68.28334828,6.0,3.0,4.0,1.0,6.0,0.1909,5.0,1.0,7.0,0.0,Male,17.0
34.21869952,1.0,2.0,4.0,1.0,7.0,0.076,0.0,0.5,7.0,0.0,Male,18.0
93.11718517,3.0,1.0,3.0,1.0,6.0,0.2004,2.0,0.0,6.0,0.0,Male,17.0
45.17144028,1.0,4.0,4.0,1.0,6.0,0.3066,0.0,2.0,7.0,0.0,Male,17.0
5.901546091,1.0,7.0,5.0,1.0,6.0,0.6516,0.0,5.0,8.0,0.0,Male,17.0
75.19253869,4.0,2.0,5.0,1.0,6.0,0.1909,3.0,0.5,8.0,0.0,Male,17.0
88.71558532,1.0,7.0,1.0,1.0,6.0,0.3066,0.0,5.0,4.0,0.0,Male,17.0
84.25452085,4.0,5.0,4.0,1.0,5.0,0.3066,3.0,3.0,7.0,0.0,Male,16.0
98.62953019,1.0,3.0,6.0,1.0,6.0,0.3066,0.0,1.0,9.0,0.0,Male,17.0
30.98255809,3.0,1.0,5.0,1.0,5.0,0.3066,2.0,0.0,8.0,0.0,Male,16.0
95.12950717,1.0,3.0,3.0,1.0,5.0,0.3066,0.0,1.0,6.0,0.0,Male,16.0
96.96756116,7.0,7.0,6.0,1.0,5.0,0.3066,6.0,5.0,9.0,0.0,Male,16.0
49.88343043,8.0,1.0,5.0,1.0,5.0,0.3066,7.0,0.0,8.0,0.0,Male,16.0
56.29565269,1.0,1.0,5.0,1.0,6.0,0.3066,0.0,0.0,8.0,0.0,Male,17.0
79.66153065,2.0,7.0,3.0,1.0,6.0,0.3808,1.0,5.0,6.0,0.0,Male,17.0
80.77690249,1.0,2.0,3.0,2.0,6.0,0.2274,0.0,0.5,6.0,1.0,Female,17.0
86.74519316,1.0,2.0,3.0,2.0,5.0,0.2274,0.0,0.5,6.0,1.0,Female,16.0
16.03372613,4.0,7.0,2.0,2.0,6.0,0.2068,3.0,5.0,5.0,1.0,Female,17.0
93.20315098,1.0,3.0,5.0,2.0,6.0,0.2274,0.0,1.0,8.0,1.0,Female,17.0
94.34347293,8.0,4.0,3.0,2.0,5.0,0.2425,7.0,2.0,6.0,1.0,Female,16.0
98.89321467,1.0,1.0,1.0,2.0,6.0,0.2274,0.0,0.0,4.0,1.0,Female,17.0
97.1843072,5.0,2.0,3.0,2.0,5.0,0.2274,4.0,0.5,6.0,1.0,Female,16.0
93.20315098,1.0,4.0,3.0,2.0,6.0,0.2274,0.0,2.0,6.0,1.0,Female,17.0
88.21172206,1.0,4.0,4.0,2.0,6.0,0.2274,0.0,2.0,7.0,1.0,Female,17.0
72.82376292,8.0,3.0,4.0,2.0,5.0,0.2274,7.0,1.0,7.0,1.0,Female,16.0
16.73999365,1.0,5.0,4.0,2.0,5.0,0.2274,0.0,3.0,7.0,1.0,Female,16.0
58.167767,1.0,5.0,2.0,2.0,5.0,0.2274,0.0,3.0,5.0,1.0,Female,16.0
58.40828186,1.0,6.0,4.0,2.0,6.0,0.2274,0.0,4.0,7.0,1.0,Female,17.0
53.70643103,1.0,4.0,3.0,2.0,5.0,0.2274,0.0,2.0,6.0,1.0,Female,16.0
75.2628239,2.0,1.0,1.0,2.0,6.0,0.2274,1.0,0.0,4.0,1.0,Female,17.0
36.8619196,1.0,2.0,1.0,2.0,5.0,0.3557,0.0,0.5,4.0,1.0,Female,16.0
92.0955763,3.0,2.0,5.0,2.0,4.0,0.3557,2.0,0.5,8.0,1.0,Female,15.0
81.88920139,8.0,2.0,3.0,2.0,4.0,0.2993,7.0,0.5,6.0,1.0,Female,15.0
90.49868957,3.0,5.0,7.0,2.0,5.0,0.2274,2.0,3.0,10.0,1.0,Female,16.0
94.25302614,8.0,1.0,7.0,2.0,6.0,0.3557,7.0,0.0,10.0,1.0,Female,17.0
99.05950452,6.0,5.0,3.0,2.0,7.0,0.2388,5.0,3.0,6.0,1.0,Female,18.0
82.18267485,7.0,3.0,5.0,2.0,4.0,0.3557,6.0,1.0,8.0,1.0,Female,15.0
85.72136293,8.0,4.0,3.0,2.0,4.0,0.3557,7.0,2.0,6.0,1.0,Female,15.0
53.24794021,1.0,2.0,6.0,2.0,4.0,0.3557,0.0,0.5,9.0,1.0,Female,15.0
66.54483144,4.0,5.0,6.0,2.0,5.0,0.2274,3.0,3.0,9.0,1.0,Female,16.0
51.61765844,8.0,6.0,4.0,2.0,4.0,0.3557,7.0,4.0,7.0,1.0,Female,15.0
98.3498431,5.0,7.0,4.0,2.0,5.0,0.3557,4.0,5.0,7.0,1.0,Female,16.0
66.71134102,1.0,7.0,7.0,2.0,5.0,0.3557,0.0,5.0,10.0,1.0,Female,16.0
54.40819125,4.0,4.0,3.0,2.0,5.0,0.3557,3.0,2.0,6.0,1.0,Female,16.0
98.40917302,5.0,3.0,3.0,2.0,7.0,0.2274,4.0,1.0,6.0,1.0,Female,18.0
55.68597478,8.0,4.0,1.0,2.0,4.0,0.3557,7.0,2.0,4.0,1.0,Female,15.0
81.79666847,6.0,4.0,4.0,2.0,4.0,0.3557,5.0,2.0,7.0,1.0,Female,15.0
86.71569586,1.0,1.0,5.0,2.0,4.0,0.3557,0.0,0.0,8.0,1.0,Female,15.0
34.20904036,1.0,1.0,1.0,2.0,4.0,0.3557,0.0,0.0,4.0,1.0,Female,15.0
91.17759683,1.0,2.0,5.0,1.0,4.0,0.4836,0.0,0.5,8.0,0.0,Male,15.0
74.51763205,4.0,2.0,2.0,1.0,4.0,0.4836,3.0,0.5,5.0,0.0,Male,15.0
89.17900904,6.0,7.0,2.0,1.0,4.0,0.4991,5.0,5.0,5.0,0.0,Male,15.0
58.09322257,5.0,2.0,4.0,1.0,4.0,0.4991,4.0,0.5,7.0,0.0,Male,15.0
95.68357951,8.0,1.0,4.0,1.0,4.0,0.4991,7.0,0.0,7.0,0.0,Male,15.0
33.66779009,1.0,3.0,5.0,1.0,5.0,0.4991,0.0,1.0,8.0,0.0,Male,16.0
91.59481599,3.0,5.0,3.0,2.0,3.0,0.76,2.0,3.0,6.0,1.0,Female,14.0
78.31747374,8.0,5.0,5.0,2.0,4.0,0.6683,7.0,3.0,8.0,1.0,Female,15.0
48.66934789,7.0,5.0,5.0,2.0,4.0,0.76,6.0,3.0,8.0,1.0,Female,15.0
73.71563971,6.0,6.0,6.0,2.0,5.0,0.76,5.0,4.0,9.0,1.0,Female,16.0
74.61766754,3.0,6.0,4.0,2.0,3.0,0.76,2.0,4.0,7.0,1.0,Female,14.0
54.38998582,1.0,7.0,4.0,2.0,4.0,0.76,0.0,5.0,7.0,1.0,Female,15.0
87.0929914,3.0,7.0,2.0,2.0,4.0,0.76,2.0,5.0,5.0,1.0,Female,15.0
83.86594073,6.0,3.0,5.0,2.0,5.0,0.3557,5.0,1.0,8.0,1.0,Female,16.0
52.55947074,1.0,7.0,3.0,1.0,4.0,0.7013,0.0,5.0,6.0,0.0,Male,15.0
64.48479627,1.0,4.0,6.0,1.0,3.0,0.7013,0.0,2.0,9.0,0.0,Male,14.0
